"3005pr9908 White Brick 1 x 1 with Blue T Print","234-1 v1 1958 Letter Bricks"
"3005pr9908 White Brick 1 x 1 with Blue T Print","234-1 v2 1958 Letter Bricks"
"3005pr9911 White Brick 1 x 1 with Blue S Print","234-1 v1 1958 Letter Bricks"
"3005pr9911 White Brick 1 x 1 with Blue S Print","234-1 v2 1958 Letter Bricks"
"3005pr9914 White Brick 1 x 1 with Blue R Print","234-1 v1 1958 Letter Bricks"
"3005pr9914 White Brick 1 x 1 with Blue R Print","234-1 v2 1958 Letter Bricks"
"3005pr9917 White Brick 1 x 1 with Blue Q Print","234-1 v1 1958 Letter Bricks"
"3005pr9917 White Brick 1 x 1 with Blue Q Print","234-1 v2 1958 Letter Bricks"
"3005pr9922 White Brick 1 x 1 with Blue P Print","234-1 v1 1958 Letter Bricks"
"3005pr9922 White Brick 1 x 1 with Blue P Print","234-1 v2 1958 Letter Bricks"
"3005pr9927 White Brick 1 x 1 with Blue O Print","234-1 v1 1958 Letter Bricks"
"3005pr9927 White Brick 1 x 1 with Blue O Print","234-1 v2 1958 Letter Bricks"
"3005pr9930 White Brick 1 x 1 with Blue N Print","234-1 v1 1958 Letter Bricks"
"3005pr9930 White Brick 1 x 1 with Blue N Print","234-1 v2 1958 Letter Bricks"
"3005pr9933 White Brick 1 x 1 with Blue M Print","234-1 v1 1958 Letter Bricks"
"3005pr9933 White Brick 1 x 1 with Blue M Print","234-1 v2 1958 Letter Bricks"
"3005pr9935 White Brick 1 x 1 with Blue L Print","234-1 v1 1958 Letter Bricks"
"3005pr9935 White Brick 1 x 1 with Blue L Print","234-1 v2 1958 Letter Bricks"
"3005pr9938 White Brick 1 x 1 with Blue K Print","234-1 v1 1958 Letter Bricks"
"3005pr9938 White Brick 1 x 1 with Blue K Print","234-1 v2 1958 Letter Bricks"
"3005pr9940 White Brick 1 x 1 with Blue J Print","234-1 v1 1958 Letter Bricks"
"3005pr9940 White Brick 1 x 1 with Blue J Print","234-1 v2 1958 Letter Bricks"
"3005pr9943 White Brick 1 x 1 with Blue I Print","234-1 v1 1958 Letter Bricks"
"3005pr9943 White Brick 1 x 1 with Blue I Print","234-1 v2 1958 Letter Bricks"
"3005pr9946 White Brick 1 x 1 with Blue H Print","234-1 v1 1958 Letter Bricks"
"3005pr9946 White Brick 1 x 1 with Blue H Print","234-1 v2 1958 Letter Bricks"
"3005pr9948 White Brick 1 x 1 with Blue G Print","234-1 v1 1958 Letter Bricks"
"3005pr9948 White Brick 1 x 1 with Blue G Print","234-1 v2 1958 Letter Bricks"
"3005pr9950 White Brick 1 x 1 with Blue F Print","234-1 v1 1958 Letter Bricks"
"3005pr9950 White Brick 1 x 1 with Blue F Print","234-1 v2 1958 Letter Bricks"
"3005pr9954 White Brick 1 x 1 with Blue E Print","234-1 v1 1958 Letter Bricks"
"3005pr9954 White Brick 1 x 1 with Blue E Print","234-1 v2 1958 Letter Bricks"
"3005pr9957 White Brick 1 x 1 with Blue D Print","234-1 v1 1958 Letter Bricks"
"3005pr9957 White Brick 1 x 1 with Blue D Print","234-1 v2 1958 Letter Bricks"
"3005pr9959 White Brick 1 x 1 with Blue C Print","234-1 v1 1958 Letter Bricks"
"3005pr9959 White Brick 1 x 1 with Blue C Print","234-1 v2 1958 Letter Bricks"
"3005pr9961 White Brick 1 x 1 with Blue B Print","234-1 v1 1958 Letter Bricks"
"3005pr9961 White Brick 1 x 1 with Blue B Print","234-1 v2 1958 Letter Bricks"
"3005pr9971 White Brick 1 x 1 with Blue 'A' Print","234-1 v1 1958 Letter Bricks"
"3005pr9971 White Brick 1 x 1 with Blue 'A' Print","234-1 v2 1958 Letter Bricks"
"3005pr9973 White Brick 1 x 1 with Blue '9' Print","237-1 v1 1960 Number Bricks"
"3005pr9975 White Brick 1 x 1 with Blue '8' Print","237-1 v1 1960 Number Bricks"
"3005pr9977 White Brick 1 x 1 with Blue '7' Print","237-1 v1 1960 Number Bricks"
"3005pr9979 White Brick 1 x 1 with Blue '6' Print","237-1 v1 1960 Number Bricks"
"3005pr9981 White Brick 1 x 1 with Blue '5' Print","237-1 v1 1960 Number Bricks"
"3005pr9983 White Brick 1 x 1 with Blue '4' Print","237-1 v1 1960 Number Bricks"
"3005pr9985 White Brick 1 x 1 with Blue '3' Print","237-1 v1 1960 Number Bricks"
"3005pr9987 White Brick 1 x 1 with Blue '2' Print","237-1 v1 1960 Number Bricks"
"3005pr9989 White Brick 1 x 1 with Blue '1' Print","237-1 v1 1960 Number Bricks"
"3005pr9992 White Brick 1 x 1 with Blue '0' Print","237-1 v1 1960 Number Bricks"
"3006 Black Brick 2 x 10","216-1 v1 1958 2 x 10 Bricks"
"3006 Blue Brick 2 x 10","1215-2 v1 1955 2 x 8 & 2 x 10 Bricks"
"3006 Blue Brick 2 x 10","216-1 v2 1958 2 x 10 Bricks"
"3006 Red Brick 2 x 10","1215-2 v2 1955 2 x 8 & 2 x 10 Bricks"
"3006 Red Brick 2 x 10","216-1 v3 1958 2 x 10 Bricks"
"3006 Red Brick 2 x 10","700.0-1 v1 1957 Gift Package"
"3006 Red Brick 2 x 10","700GP5-1 v1 1954 Gift Package (Lego Mursten)"
"3006 Red Brick 2 x 10","700K-1 v1 1960 Kindergarten LEGO Set"
"3006 White Brick 2 x 10","1215-2 v3 1955 2 x 8 & 2 x 10 Bricks"
"3006 White Brick 2 x 10","216-1 v4 1958 2 x 10 Bricks"
"3006 White Brick 2 x 10","700.0-1 v1 1957 Gift Package"
"3006 White Brick 2 x 10","700K-1 v1 1960 Kindergarten LEGO Set"
"3006 Yellow Brick 2 x 10","1215-2 v4 1955 2 x 8 & 2 x 10 Bricks"
"3006 Yellow Brick 2 x 10","216-1 v5 1958 2 x 10 Bricks"
"3006b Blue Brick 2 x 10 without Bottom Tubes, 1 End Slot","700.20-1 v1 1954 Individual 2 x 10 Bricks"
"3006b Green Brick 2 x 10 without Bottom Tubes, 1 End Slot","700.20-1 v2 1954 Individual 2 x 10 Bricks"
"3006b Red Brick 2 x 10 without Bottom Tubes, 1 End Slot","700.20-1 v3 1954 Individual 2 x 10 Bricks"
"3006b White Brick 2 x 10 without Bottom Tubes, 1 End Slot","700.20-1 v4 1954 Individual 2 x 10 Bricks"
"3006b Yellow Brick 2 x 10 without Bottom Tubes, 1 End Slot","700.20-1 v5 1954 Individual 2 x 10 Bricks"
"3007 Blue Brick 2 x 8","1215-2 v1 1955 2 x 8 & 2 x 10 Bricks"
"3007 Blue Brick 2 x 8","1306-1 v1 1957 VW Garage"
"3007 Blue Brick 2 x 8","1306-1 v2 1957 VW Garage"
"3007 Blue Brick 2 x 8","1306-1 v3 1957 VW Garage"
"3007 Blue Brick 2 x 8","1306-1 v4 1957 VW Garage"
"3007 Blue Brick 2 x 8","215-2 v5 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007 Blue Brick 2 x 8","215-2B v1 1958 2 x 8 Bricks, Blue (EUR/UK/AUS)"
"3007 Blue Brick 2 x 8","306-2 v1 1958 VW Garage"
"3007 Blue Brick 2 x 8","306-2 v2 1958 VW Garage"
"3007 Blue Brick 2 x 8","306-2 v3 1958 VW Garage"
"3007 Blue Brick 2 x 8","306-2 v4 1958 VW Garage"
"3007 Blue Brick 2 x 8","306-2 v5 1958 VW Garage"
"3007 Red Brick 2 x 8","1215-2 v2 1955 2 x 8 & 2 x 10 Bricks"
"3007 Red Brick 2 x 8","1309-1 v1 1957 Church"
"3007 Red Brick 2 x 8","1309-1 v2 1957 Church"
"3007 Red Brick 2 x 8","1309-1 v3 1957 Church"
"3007 Red Brick 2 x 8","1309-1 v4 1957 Church"
"3007 Red Brick 2 x 8","215-2 v6 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007 Red Brick 2 x 8","215-2R v1 1958 2 x 8 Bricks, Red (EUR/UK/AUS)"
"3007 Red Brick 2 x 8","309-2 v1 1958 Church"
"3007 Red Brick 2 x 8","309-2 v2 1958 Church"
"3007 Red Brick 2 x 8","309-2 v3 1958 Church"
"3007 Red Brick 2 x 8","309-2 v4 1958 Church"
"3007 Red Brick 2 x 8","700.0-1 v1 1957 Gift Package"
"3007 Red Brick 2 x 8","700.6-1 v1 1956 Gift Package"
"3007 Red Brick 2 x 8","700GP6-1 v1 1954 Gift Package (Lego Mursten)"
"3007 Red Brick 2 x 8","700GP6-2 v1 1957 Gift Package"
"3007 Red Brick 2 x 8","700K-1 v1 1960 Kindergarten LEGO Set"
"3007 White Brick 2 x 8","1215-2 v3 1955 2 x 8 & 2 x 10 Bricks"
"3007 White Brick 2 x 8","1309-1 v1 1957 Church"
"3007 White Brick 2 x 8","1309-1 v2 1957 Church"
"3007 White Brick 2 x 8","1309-1 v3 1957 Church"
"3007 White Brick 2 x 8","1309-1 v4 1957 Church"
"3007 White Brick 2 x 8","215-2 v8 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007 White Brick 2 x 8","215-2W v1 1958 2 x 8 Bricks, White (EUR/UK/AUS)"
"3007 White Brick 2 x 8","309-2 v1 1958 Church"
"3007 White Brick 2 x 8","309-2 v2 1958 Church"
"3007 White Brick 2 x 8","309-2 v3 1958 Church"
"3007 White Brick 2 x 8","309-2 v4 1958 Church"
"3007 White Brick 2 x 8","700.0-1 v1 1957 Gift Package"
"3007 White Brick 2 x 8","700GP5-1 v1 1954 Gift Package (Lego Mursten)"
"3007 White Brick 2 x 8","700K-1 v1 1960 Kindergarten LEGO Set"
"3007 Yellow Brick 2 x 8","1215-2 v4 1955 2 x 8 & 2 x 10 Bricks"
"3007 Yellow Brick 2 x 8","215-2 v7 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007 Yellow Brick 2 x 8","215-2Y v1 1958 2 x 8 Bricks, Yellow (EUR/UK/AUS)"
"3007a Blue Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-2 v1 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007a Blue Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-4 v1 1956 2 x 8 Mursten Bricks (EUR)"
"3007a Red Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-2 v2 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007a Red Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-4 v1 1956 2 x 8 Mursten Bricks (EUR)"
"3007a Red Brick 2 x 8 without Bottom Tubes, with Cross Supports","700.6-1 v2 1956 Gift Package"
"3007a White Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-2 v4 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007a White Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-4 v1 1956 2 x 8 Mursten Bricks (EUR)"
"3007a Yellow Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-2 v3 1958 2 x 8 Bricks  (EUR/UK/AUS)"
"3007a Yellow Brick 2 x 8 without Bottom Tubes, with Cross Supports","215-4 v1 1956 2 x 8 Mursten Bricks (EUR)"
"3007d Blue Brick 2 x 8 without Bottom Tubes, 1 End Slot","700.16-1 v1 1954 Individual 2 x 8 Bricks"
"3007d Green Brick 2 x 8 without Bottom Tubes, 1 End Slot","700.16-1 v2 1954 Individual 2 x 8 Bricks"
"3007d Red Brick 2 x 8 without Bottom Tubes, 1 End Slot","700.16-1 v3 1954 Individual 2 x 8 Bricks"
"3007d White Brick 2 x 8 without Bottom Tubes, 1 End Slot","700.16-1 v4 1954 Individual 2 x 8 Bricks"
"3007d Yellow Brick 2 x 8 without Bottom Tubes, 1 End Slot","700.16-1 v5 1954 Individual 2 x 8 Bricks"
"3008a Black Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","225-1 v1 1958 1 x 6 and 1 x 8 Bricks"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1224A-1 v1 1955 1 x 6 and 1 x 8 Bricks"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1306-1 v1 1957 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1306-1 v2 1957 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1306-1 v3 1957 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1306-1 v4 1957 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","225-1 v2 1958 1 x 6 and 1 x 8 Bricks"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","306-2 v1 1958 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","306-2 v2 1958 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","306-2 v3 1958 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","306-2 v4 1958 VW Garage"
"3008a Blue Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","306-2 v5 1958 VW Garage"
"3008a Red Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1224A-1 v2 1955 1 x 6 and 1 x 8 Bricks"
"3008a Red Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1308-1 v1 1957 Fire Station"
"3008a Red Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","225-1 v3 1958 1 x 6 and 1 x 8 Bricks"
"3008a Red Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","308-3 v1 1958 Fire Station"
"3008a Trans-Clear Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","225-1 v4 1958 1 x 6 and 1 x 8 Bricks"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1212-2 v1 1955 Small House - Left Set"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1213-2 v1 1955 Small House - Right Set"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1224A-1 v3 1955 1 x 6 and 1 x 8 Bricks"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1236-2 v1 1955 Garage"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1236-2 v2 1955 Garage"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1308-1 v1 1957 Fire Station"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1309-1 v1 1957 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1309-1 v2 1957 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1309-1 v3 1957 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1309-1 v4 1957 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1310-1 v1 1956 ESSO Filling Station"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1310-1 v2 1956 ESSO Filling Station"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","212-1 v1 1958 Small House - Left Set"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","213-2 v1 1958 Small House - Right Set"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","225-1 v5 1958 1 x 6 and 1 x 8 Bricks"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","236-1 v1 1956 Garage with Automatic Door (White base and door frame)"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","236-2 v1 1957 Garage and Van"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","308-3 v1 1958 Fire Station"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","309-2 v1 1958 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","309-2 v2 1958 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","309-2 v3 1958 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","309-2 v4 1958 Church"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","310-5 v1 1958 ESSO Filling Station"
"3008a White Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","700K-1 v1 1960 Kindergarten LEGO Set"
"3008a Yellow Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","1224A-1 v4 1955 1 x 6 and 1 x 8 Bricks"
"3008a Yellow Brick 1 x 8 without Bottom Tubes, with Raised Cross Supports","225-1 v6 1958 1 x 6 and 1 x 8 Bricks"
"3008apr0002 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GRAND THEATER' Thin Red Print","DBASE-6 v1 1957 Database Set for Set 700.0-1"
"3008apr0004 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'KØBMAND' ('KOBMAND') Arrows Red Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0005 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'FALCK' Large Red Print","1308-1-DBASE-1 v1 1957 Database Set for 1308-1"
"3008apr0005 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'FALCK' Large Red Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0005 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'FALCK' Large Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0008 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW LEGO' Blue Print","1306-1 v1 1957 VW Garage"
"3008apr0008 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW LEGO' Blue Print","1307-1-DBASE-1 v1 1957 Database Set for 1307-1"
"3008apr0008 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW LEGO' Blue Print","306-2 v1 1958 VW Garage"
"3008apr0008 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW LEGO' Blue Print","307-2-DBASE-1 v1 1958 Database Set for 307-2"
"3008apr0008 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW LEGO' Blue Print","DATABASE-HO-4 v1 1959 Database Set for 1:87 VW Beetles (Long)"
"3008apr0010 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE' Serif Black Print","1236-2 v1 1955 Garage"
"3008apr0010 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE' Serif Black Print","1236-2 v2 1955 Garage"
"3008apr0010 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE' Serif Black Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0011 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BOULANGERIE' Thin Italic Gold Print","DBASE-6 v1 1957 Database Set for Set 700.0-1"
"3008apr0012 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Banegård' Blue Print","DBASE-4 v1 1955 Database Set for Various 3009 prints For Set 1224.1-1"
"3008apr0012 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Banegård' Blue Print","DBASE-5 v1 1955 Database Set for Various prints For Set 1224-2"
"3008apr0014 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'ESSO SERVICE' Long Blue Print","1310-1 v2 1956 ESSO Filling Station"
"3008apr0014 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'ESSO SERVICE' Long Blue Print","310-5-DBASE-1 v1 1958 Database Set for 310-5"
"3008apr0014 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'ESSO SERVICE' Long Blue Print","DBASE-6 v1 1957 Database Set for Set 700.0-1"
"3008apr0015 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE' Medium Sans-Serif Black Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0015 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE' Medium Sans-Serif Black Print","236-1 v1 1956 Garage with Automatic Door (White base and door frame)"
"3008apr0015 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE' Medium Sans-Serif Black Print","236-2 v1 1957 Garage and Van"
"3008apr0016 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Grand Theater' Bold Red Print","DBASE-6 v1 1957 Database Set for Set 700.0-1"
"3008apr0017 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BRANDWEER' Bold Red Print","1308-1-DBASE-1 v1 1957 Database Set for 1308-1"
"3008apr0017 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BRANDWEER' Bold Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0018 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'KIOSK' Thin Red Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0020 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BAGER' Gold Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0020 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BAGER' Gold Print","DBASE-4 v1 1955 Database Set for Various 3009 prints For Set 1224.1-1"
"3008apr0021 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SALG VW' Thin Blue Print","DATABASE-HO-4 v1 1959 Database Set for 1:87 VW Beetles (Long)"
"3008apr0022 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Esso Service' Long Red Print","1310-1 v1 1956 ESSO Filling Station"
"3008apr0022 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Esso Service' Long Red Print","DBASE-4 v1 1955 Database Set for Various 3009 prints For Set 1224.1-1"
"3008apr0023 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Slagter' Red Print","DBASE-4 v1 1955 Database Set for Various 3009 prints For Set 1224.1-1"
"3008apr0023 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Slagter' Red Print","DBASE-5 v1 1955 Database Set for Various prints For Set 1224-2"
"3008apr0024 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Slagter' and Pig Face Red Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0024 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'Slagter' and Pig Face Red Print","DBASE-4 v1 1955 Database Set for Various 3009 prints For Set 1224.1-1"
"3008apr0027 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BRANDSTATION' Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0034 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 3 Blue VW Logo Print","1307-1-DBASE-1 v1 1957 Database Set for 1307-1"
"3008apr0034 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 3 Blue VW Logo Print","307-2-DBASE-1 v1 1958 Database Set for 307-2"
"3008apr0034 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 3 Blue VW Logo Print","DATABASE-HO-4 v1 1959 Database Set for 1:87 VW Beetles (Long)"
"3008apr0037 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'TABAK' Sans-Serif Italic Black Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0044 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE VW' Blue Print","1306-1 v2 1957 VW Garage"
"3008apr0044 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'GARAGE VW' Blue Print","306-2 v2 1958 VW Garage"
"3008apr0048 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'SERVIZIO VW' Blue Print","306-2 v3 1958 VW Garage"
"3008apr0052 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW GARAGE' Blue Print","1306-1 v3 1957 VW Garage"
"3008apr0052 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW GARAGE' Blue Print","306-2 v4 1958 VW Garage"
"3008apr0054 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW MYYNTI' Blue Print","DATABASE-HO-4 v1 1959 Database Set for 1:87 VW Beetles (Long)"
"3008apr0055 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SALG VW' Bold Blue Print","1307-1-DBASE-1 v1 1957 Database Set for 1307-1"
"3008apr0055 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SALG VW' Bold Blue Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0055 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SALG VW' Bold Blue Print","307-2-DBASE-1 v1 1958 Database Set for 307-2"
"3008apr0055 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SALG VW' Bold Blue Print","DATABASE-HO-4 v1 1959 Database Set for 1:87 VW Beetles (Long)"
"3008apr0055 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SALG VW' Bold Blue Print","DBASE-4 v1 1955 Database Set for Various 3009 prints For Set 1224.1-1"
"3008apr0056 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SERVICE' Blue Print","1306-1 v4 1957 VW Garage"
"3008apr0056 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'VW SERVICE' Blue Print","306-2 v5 1958 VW Garage"
"3008apr0061 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BOULANGERIE' Thick Gold Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0063 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BÄCKER' (BACKER) Wide, Pretzels Gold Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0066 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BRANDWEER' / 'POMPIERS' Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0067 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'BRANNSTASJON' Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0069 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'FEUERWEHR' Thin Red Print","1308-1-DBASE-1 v1 1957 Database Set for 1308-1"
"3008apr0069 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'FEUERWEHR' Thin Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0073 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'KIOSK' Wide Red Print","226-1-DBASE-1 v1 1958 Database Set for Various 3009 prints For Set 226-1"
"3008apr0076 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'POMPIERI' Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008apr0077 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'STATION' Italic Red Print","1308-1-DBASE-1 v1 1957 Database Set for 1308-1"
"3008apr0077 White Brick 1 x 8 without Bottom Tubes with Cross Side Supports with 'STATION' Italic Red Print","308-3-DBASE-1 v1 1958 Database Set for 308-3"
"3008pr0014 White Brick 1 x 8 with 'VW DEALER' Large Logo, Blue Print","1307-1-DBASE-1 v1 1957 Database Set for 1307-1"
"3008pr0014 White Brick 1 x 8 with 'VW DEALER' Large Logo, Blue Print","307-2-DBASE-1 v1 1958 Database Set for 307-2"
"3008pr0014 White Brick 1 x 8 with 'VW DEALER' Large Logo, Blue Print","DATABASE-HO-4 v1 1959 Database Set for 1:87 VW Beetles (Long)"
"3008pr0020 White Brick 1 x 8 with 'FIRE STATION' Thin Red Print","1308-1-DBASE-1 v1 1957 Database Set for 1308-1"
